Customer_ID,First Name,Last Name,DOB,Customer Type,PAN,Product Name,Date_of_joining,Date_of_exit,Deceased_Flag,Gender,Martial_Status,PEP_Flag,CTF_Flag,Country_of_residence,Country_of_Origin,Risk_level,Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8487,Hazlett,Eisig,20-05-1982,Retail Customer,257-24-4861,P3,24-09-2016,13-10-2008,FALSE,F,Married,FALSE,FALSE,China,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8625,Dorry,Geach,16-11-1976,Ship,529-94-8478,P4,19-08-2012,17-11-2010,TRUE,M,Not Married,FALSE,TRUE,China,China,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7303,Sally,Bullen,12-03-1979,Retail Customer,706-31-6544,P5,22-07-2007,24-07-2005,FALSE,M,Married,TRUE,TRUE,Peru,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9725,Myrwyn,Whieldon,22-03-2003,Retail Customer,787-87-3742,P6,15-12-2012,13-10-2018,TRUE,M,Married,TRUE,FALSE,Equatorial Guinea,Ukraine,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6114,Tom,Hallows,07-11-1992,Private Organization,781-40-5318,P7,09-03-2000,21-06-2019,FALSE,F,Married,TRUE,FALSE,South Africa,Philippines,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6907,Cynthie,Ehlerding,22-05-2003,Private Organization,645-68-0879,P8,09-12-2012,13-01-2020,FALSE,M,Married,TRUE,FALSE,China,Kenya,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5650,Lucie,McManamon,10-07-1996,Private Organization,702-74-8477,P9,28-05-2003,28-06-2010,TRUE,M,Not Married,TRUE,TRUE,Uganda,Sweden,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9868,Donal,Elphee,12-11-1975,Retail Customer,490-97-4667,P10,11-09-2013,04-01-2008,TRUE,M,Married,FALSE,FALSE,China,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6634,Hope,Sabbins,03-10-2012,Ship,611-35-6257,P11,14-07-2010,06-08-2012,TRUE,F,Not Married,TRUE,TRUE,Nigeria,Indonesia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
4939,Samara,Rymill,06-12-2013,Retail Customer,412-44-6888,P12,28-01-2015,20-02-2007,TRUE,F,Not Married,FALSE,TRUE,Colombia,Peru,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8848,Marten,Kerley,22-12-1975,Retail Customer,711-77-3747,P13,21-11-2007,05-05-2009,FALSE,M,Not Married,TRUE,FALSE,Ukraine,Greece,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8583,Vernice,Kiddell,26-11-1996,Retail Customer,540-80-6144,P14,15-04-2017,25-05-2008,FALSE,M,Married,TRUE,FALSE,Angola,Ukraine,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7275,Arturo,Folds,08-11-2000,Public Organization,172-63-2307,P15,26-04-2017,25-08-2010,TRUE,F,Married,TRUE,TRUE,China,Czech Republic,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8074,Eldridge,Josskovitz,13-03-1991,Retail Customer,234-26-6517,P16,28-07-2016,15-07-2011,FALSE,M,Married,FALSE,FALSE,Portugal,United States,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7529,Melania,Batkin,26-04-1987,Retail Customer,788-39-7465,P17,23-10-2003,05-01-2008,TRUE,M,Not Married,FALSE,FALSE,Philippines,Russia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9384,Zuzana,Newby,03-09-2003,Private Organization,362-64-3130,P1,01-11-2011,25-10-2018,TRUE,M,Not Married,FALSE,FALSE,China,Russia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8092,Mozelle,MacSorley,30-11-2006,Private Organization,692-31-9935,P2,20-07-2018,04-06-2020,TRUE,M,Not Married,FALSE,TRUE,France,Mexico,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9855,Noe,Wheater,07-12-2002,Public Organization,599-94-3193,P3,25-04-2019,16-01-2009,FALSE,F,Not Married,TRUE,FALSE,China,South Africa,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7852,Sterne,Levane,19-07-2003,Ship,687-02-9822,P4,09-08-2000,06-07-2015,TRUE,F,Not Married,FALSE,FALSE,Greece,China,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
4910,Cara,Vesty,04-12-1977,Public Organization,181-90-4397,P5,06-05-2006,22-12-2010,FALSE,F,Not Married,TRUE,FALSE,Indonesia,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7700,Timmy,Oiller,08-03-1990,Ship,837-03-4795,P6,27-11-2001,15-01-2005,TRUE,F,Not Married,FALSE,FALSE,Bangladesh,Ukraine,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8327,Ibrahim,McGuffog,06-04-1985,Public Organization,136-37-7117,P7,16-12-2012,29-05-2019,TRUE,M,Married,TRUE,FALSE,Argentina,China,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5534,Rebeca,Marquot,27-07-1994,Private Organization,853-35-3317,P8,02-11-2013,26-10-2007,FALSE,F,Married,FALSE,TRUE,China,Thailand,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5815,Gherardo,Waddington,11-11-1988,Ship,428-03-9910,P9,26-01-2000,18-10-2008,TRUE,F,Married,TRUE,FALSE,Russia,Bulgaria,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7592,Nedda,Filinkov,20-11-1987,Public Organization,728-38-7578,P10,06-12-2018,01-04-2007,FALSE,F,Not Married,FALSE,TRUE,Poland,Zambia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8904,Padriac,Busch,10-02-2015,Ship,604-81-5475,P11,18-12-2007,27-12-2011,FALSE,M,Married,TRUE,FALSE,Vietnam,Indonesia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6270,Fonzie,Murkin,26-11-1998,Retail Customer,452-14-8239,P12,25-01-2000,24-07-2011,TRUE,M,Not Married,TRUE,TRUE,Poland,China,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7702,Leonard,Cristea,11-04-2005,Public Organization,813-85-9512,P13,26-08-2014,07-03-2019,TRUE,M,Married,FALSE,TRUE,China,Poland,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5262,Alistair,D'Oyly,01-05-1979,Retail Customer,160-35-2780,P14,27-05-2013,16-05-2011,TRUE,M,Not Married,FALSE,TRUE,Philippines,Sweden,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6477,Gene,Schoroder,27-01-1991,Public Organization,481-67-0352,P15,13-08-2019,30-01-2007,FALSE,M,Married,FALSE,TRUE,China,Venezuela,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9352,Bab,Hodges,23-01-1977,Retail Customer,214-27-2698,P16,08-05-2013,10-09-2006,FALSE,M,Married,TRUE,FALSE,South Korea,France,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8233,Laural,Sneezem,04-03-1985,Private Organization,455-84-0036,Securities,23-09-2015,02-08-2005,TRUE,M,Not Married,FALSE,FALSE,Russia,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6193,Lincoln,Mantram,04-12-2001,Retail Customer,581-96-7817,Forex,30-08-2000,13-12-2012,FALSE,F,Married,TRUE,TRUE,Peru,Bulgaria,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8548,Kele,Odney,21-08-2006,Retail Customer,768-17-9330,Freit,09-01-2004,21-10-2015,TRUE,F,Married,FALSE,TRUE,Czech Republic,Philippines,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7498,Kynthia,Fancy,08-04-2004,Public Organization,592-34-2726,P13,26-10-2009,27-04-2007,TRUE,F,Not Married,FALSE,FALSE,France,China,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5692,Merrill,Garley,01-09-1986,Public Organization,618-37-3112,P17,31-03-2002,25-09-2011,FALSE,F,Married,TRUE,TRUE,Bangladesh,France,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5457,Neel,Skylett,11-02-1999,Ship,222-81-5743,P4,03-01-2008,05-12-2012,TRUE,M,Not Married,TRUE,FALSE,China,Sweden,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5447,Tammie,Capineer,16-02-2012,Public Organization,720-73-7760,P5,03-10-2015,01-10-2011,TRUE,F,Not Married,TRUE,TRUE,China,United States,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5480,Buckie,Derrell,23-12-1983,Public Organization,496-65-8711,P6,19-05-2003,10-06-2014,TRUE,F,Married,FALSE,TRUE,Indonesia,Argentina,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5860,Parke,Vickar,26-07-2011,Private Organization,887-27-7285,P7,04-01-2008,16-12-2013,FALSE,M,Married,TRUE,TRUE,Tajikistan,China,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7954,Sigmund,Libreros,06-03-1995,Ship,196-84-0195,Forex,18-09-2013,05-04-2005,FALSE,M,Married,FALSE,TRUE,Philippines,Indonesia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6929,Audi,Ambler,21-08-1987,Public Organization,291-11-7518,Freit,05-10-2002,10-07-2018,TRUE,M,Not Married,TRUE,FALSE,Canada,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6578,Maurita,Sayce,04-03-2002,Ship,110-90-4257,Securities,12-09-2006,28-04-2016,FALSE,M,Not Married,FALSE,FALSE,Mongolia,Poland,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7952,Lynda,Jopson,04-01-1996,Public Organization,228-66-0916,P17,21-01-2008,25-09-2010,FALSE,F,Not Married,FALSE,TRUE,China,Ukraine,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5359,Nerissa,Vaan,26-03-1987,Ship,265-03-5334,P4,08-01-2016,13-05-2018,FALSE,M,Married,FALSE,TRUE,Portugal,Greece,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7358,Elsy,Placide,29-05-2008,Retail Customer,711-02-7283,P5,05-02-2012,08-06-2015,TRUE,M,Married,FALSE,TRUE,Mali,Croatia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6550,Silvio,Oxtarby,08-11-2003,Retail Customer,528-32-0033,P6,21-12-2017,27-03-2007,TRUE,M,Not Married,TRUE,TRUE,Portugal,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6626,Sal,Uc,29-03-1980,Ship,725-56-7175,P7,15-01-2013,22-12-2018,FALSE,F,Not Married,TRUE,TRUE,Afghanistan,Brazil,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7869,Roosevelt,Crumby,11-02-1986,Retail Customer,626-44-3930,Forex,21-11-2008,23-11-2017,TRUE,M,Married,TRUE,TRUE,Russia,Czech Republic,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8673,Justino,Pawelec,31-10-1989,Private Organization,497-82-5536,Freit,13-04-2016,30-04-2011,FALSE,F,Married,TRUE,FALSE,China,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9590,Jacintha,Earl,13-04-1984,Private Organization,857-15-9912,Securities,29-05-2012,01-04-2014,FALSE,F,Not Married,FALSE,TRUE,Uganda,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6106,Darleen,Pirrie,02-09-2009,Ship,683-80-6693,Forex,13-08-2015,18-09-2018,TRUE,F,Married,TRUE,FALSE,France,Thailand,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,Minerva,Rasmus,23-09-2004,Ship,874-56-4145,Freit,18-08-2016,13-10-2010,FALSE,F,Married,FALSE,FALSE,China,Sweden,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6197,Rainer,Teek,16-08-2006,Retail Customer,411-45-6429,Securities,14-02-2007,30-03-2020,FALSE,M,Married,TRUE,TRUE,Mexico,Portugal,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7499,Katine,Paur,07-10-2009,Private Organization,509-03-5191,Forex,17-02-2010,13-10-2017,TRUE,M,Married,FALSE,TRUE,China,Peru,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5273,Athene,Boatman,13-12-1983,Retail Customer,270-91-6831,Freit,12-06-2017,04-03-2014,TRUE,F,Married,FALSE,FALSE,Poland,Czech Republic,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7798,Luelle,McAughtry,04-11-2009,Ship,734-53-7649,Securities,16-01-2014,30-01-2017,FALSE,M,Not Married,FALSE,TRUE,Sierra Leone,New Zealand,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8484,Yetta,McBride,10-03-1981,Ship,308-62-4034,Forex,20-11-2016,21-05-2017,TRUE,F,Married,FALSE,TRUE,Philippines,Poland,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8348,Theodora,Gant,07-04-1983,Private Organization,817-57-5925,Freit,01-09-2018,11-01-2020,TRUE,M,Married,FALSE,TRUE,Indonesia,Poland,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5162,Amie,Dulinty,16-11-1977,Ship,501-68-7102,Securities,30-04-2002,24-12-2019,TRUE,M,Married,FALSE,FALSE,Philippines,Indonesia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7957,Irma,Templeman,05-07-1999,Public Organization,570-50-4818,P4,12-06-2017,11-07-2013,TRUE,F,Not Married,TRUE,TRUE,Philippines,Russia,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8432,Diann,Smead,27-09-2013,Ship,430-07-9873,P5,21-06-2006,15-07-2020,FALSE,M,Married,TRUE,TRUE,Indonesia,Taiwan,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8548,Sonja,Dulake,06-09-1982,Retail Customer,304-32-6299,P6,11-02-2008,16-03-2007,TRUE,M,Married,FALSE,FALSE,Afghanistan,Colombia,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5214,Marika,Felkin,23-12-2009,Retail Customer,769-77-4819,P7,18-05-2018,25-08-2013,FALSE,F,Not Married,FALSE,FALSE,Yemen,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7585,Forest,Dever,19-07-1977,Retail Customer,560-47-3308,Forex,10-04-2013,28-01-2020,TRUE,F,Married,TRUE,FALSE,Russia,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7238,Jeremiah,Guiel,04-08-1988,Retail Customer,424-74-7046,Freit,11-02-2002,20-01-2005,TRUE,F,Married,TRUE,TRUE,Philippines,Indonesia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8160,Jerrome,Tuberfield,25-10-2014,Private Organization,887-26-3330,Securities,23-05-2006,08-05-2010,TRUE,M,Not Married,FALSE,FALSE,China,Colombia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
4937,Jeffry,Markel,30-04-2000,Private Organization,232-43-5774,Forex,04-11-2006,05-11-2007,FALSE,M,Not Married,FALSE,FALSE,China,Philippines,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5124,Andre,Bennike,15-08-1978,Ship,785-71-4893,Freit,25-01-2004,17-07-2014,FALSE,F,Married,TRUE,TRUE,Russia,Tanzania,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7037,Karol,Maccrie,30-10-2013,Private Organization,288-21-8197,Securities,15-04-2011,13-11-2017,FALSE,M,Married,FALSE,FALSE,Luxembourg,Japan,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8453,Vernon,Puckrin,23-05-1988,Ship,318-60-4031,Forex,03-02-2015,23-12-2010,TRUE,F,Not Married,TRUE,TRUE,Sweden,Indonesia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7052,Booth,Cosgriff,23-01-1981,Public Organization,221-69-5288,Freit,05-06-2019,17-06-2017,TRUE,F,Not Married,TRUE,TRUE,Russia,Portugal,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5225,Johnathan,Snasdell,15-12-1987,Retail Customer,361-99-3789,Securities,24-07-2006,25-12-2007,FALSE,M,Not Married,TRUE,TRUE,China,Norway,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6098,Mort,Cappell,01-11-2004,Public Organization,181-93-7807,Forex,04-03-2011,10-08-2006,FALSE,M,Married,TRUE,TRUE,Syria,Portugal,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5466,Ashley,Eisikowitz,18-08-2001,Private Organization,243-82-5421,Freit,28-12-2004,12-09-2013,FALSE,M,Married,FALSE,TRUE,France,Indonesia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6023,Zedekiah,Veronique,07-02-2015,Retail Customer,371-42-8733,Securities,03-02-2001,13-11-2007,FALSE,F,Not Married,FALSE,FALSE,Argentina,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8514,Dirk,Raleston,27-07-1987,Retail Customer,863-71-0995,Forex,18-07-2009,05-03-2013,FALSE,F,Not Married,TRUE,TRUE,China,China,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9173,Tristam,Matteini,07-02-2002,Public Organization,421-16-0768,Freit,12-08-2011,23-01-2014,FALSE,F,Not Married,FALSE,FALSE,China,China,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5492,Hillard,Prew,14-03-2009,Retail Customer,867-07-9658,Securities,21-02-2005,20-04-2014,TRUE,M,Married,FALSE,FALSE,Brazil,Brazil,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5501,Carmelia,Ebsworth,25-01-2008,Private Organization,746-63-4087,Forex,26-01-2000,27-01-2016,TRUE,M,Married,FALSE,TRUE,Brazil,Russia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8345,Elana,Van Der Walt,18-06-2008,Ship,218-50-9845,Freit,24-08-2010,11-10-2006,FALSE,M,Not Married,FALSE,FALSE,Indonesia,Nigeria,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6129,Karin,Sendall,25-07-1975,Ship,889-27-5753,Securities,19-05-2012,11-07-2015,TRUE,F,Not Married,TRUE,FALSE,China,Portugal,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9762,Guillermo,Cashell,15-02-1997,Private Organization,690-06-1089,Forex,01-06-2020,07-06-2005,FALSE,F,Not Married,TRUE,TRUE,Finland,Argentina,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8986,Lola,Creeghan,30-01-1994,Retail Customer,614-73-5804,Freit,08-03-2008,09-03-2009,TRUE,F,Married,FALSE,TRUE,Japan,Russia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7620,Antone,Bortolazzi,04-07-1994,Ship,496-16-9235,Securities,04-10-2002,03-09-2008,FALSE,M,Married,TRUE,FALSE,Cambodia,Paraguay,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5203,Andras,Norgan,10-08-2001,Private Organization,639-16-7543,Forex,02-02-2006,25-09-2015,FALSE,M,Married,FALSE,TRUE,Philippines,Tunisia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7163,Megan,Wilcockes,30-08-2005,Ship,277-08-2312,Freit,13-07-2016,11-08-2007,FALSE,M,Not Married,TRUE,FALSE,United States,Russia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6409,Hermon,Tregust,23-07-2010,Retail Customer,609-47-1729,Securities,15-12-2016,23-04-2013,FALSE,M,Not Married,FALSE,FALSE,China,Vietnam,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7450,Ginnie,Hirschmann,28-07-1981,Ship,423-54-2371,P4,19-10-2001,28-04-2013,TRUE,M,Married,TRUE,TRUE,Indonesia,Indonesia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5961,Sven,Klouz,17-02-1993,Private Organization,564-38-7164,P5,24-02-2016,10-04-2011,TRUE,M,Married,FALSE,FALSE,China,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8488,Marius,Porteous,30-08-2002,Public Organization,157-29-6793,P6,23-11-2007,10-11-2009,TRUE,F,Married,FALSE,TRUE,China,Indonesia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8878,Patricia,Nurny,08-09-2012,Private Organization,285-85-6285,P7,31-05-2011,27-10-2016,FALSE,F,Not Married,FALSE,FALSE,Czech Republic,Russia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6175,Bibbie,Kirton,09-11-2008,Retail Customer,373-64-7552,Forex,14-06-2005,23-02-2008,TRUE,F,Not Married,FALSE,TRUE,China,Ukraine,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7311,Pryce,Drain,25-02-1999,Retail Customer,881-10-1501,Freit,15-02-2013,28-08-2018,TRUE,F,Not Married,FALSE,FALSE,Ukraine,Russia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6528,Brewer,Goaley,10-12-1975,Private Organization,717-67-2000,Securities,07-11-2013,21-01-2017,FALSE,M,Married,FALSE,TRUE,Nigeria,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6465,Laughton,Storr,01-11-1999,Ship,630-62-2694,Forex,30-09-2005,23-06-2010,FALSE,M,Married,FALSE,FALSE,South Africa,United States,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7846,Ailene,Maude,31-10-2006,Private Organization,224-64-2907,Freit,27-06-2007,22-11-2005,TRUE,M,Married,TRUE,FALSE,China,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,Siward,Talks,15-11-1988,Ship,686-12-2350,Securities,16-11-2012,25-09-2014,FALSE,M,Not Married,FALSE,FALSE,China,China,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5784,Mignon,Sumpton,22-04-1993,Retail Customer,175-31-3469,Forex,16-08-2012,16-02-2019,FALSE,M,Not Married,TRUE,TRUE,Russia,Philippines,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5431,Nellie,Lantuffe,20-11-1986,Retail Customer,642-03-8890,Freit,27-06-2001,02-06-2019,FALSE,F,Not Married,TRUE,FALSE,Poland,Bahamas,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
5972,Lari,Marfell,29-05-1993,Public Organization,321-90-5861,Securities,22-01-2003,14-04-2017,TRUE,M,Not Married,TRUE,FALSE,Ukraine,Brazil,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9825,Nissy,Madison,09-10-2015,Retail Customer,863-67-3172,Forex,30-09-2013,15-05-2008,TRUE,M,Not Married,FALSE,TRUE,China,Russia,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9350,Jelene,Ecles,30-12-2014,Private Organization,484-56-8738,Freit,21-04-2017,08-04-2019,TRUE,F,Not Married,TRUE,TRUE,China,Indonesia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6778,Ham,Towse,02-08-2000,Public Organization,683-96-1780,Securities,31-07-2018,02-06-2011,FALSE,M,Married,FALSE,FALSE,France,Morocco,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7797,Wendeline,Balog,23-05-2006,Retail Customer,611-08-1113,Forex,26-12-2011,07-08-2008,TRUE,M,Married,FALSE,FALSE,China,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8639,Stephi,Thinn,08-06-1985,Private Organization,665-71-9403,Freit,23-01-2008,23-06-2016,FALSE,F,Married,FALSE,FALSE,Philippines,China,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
4969,Reginald,Yerrington,05-08-1980,Ship,832-58-5050,Securities,28-05-2000,30-01-2018,FALSE,F,Not Married,TRUE,FALSE,Indonesia,Philippines,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9848,Lyndsie,Laweles,11-02-1999,Retail Customer,848-09-5177,Forex,22-04-2009,14-08-2014,TRUE,F,Not Married,FALSE,TRUE,Indonesia,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7757,Thomas,Artois,20-05-2010,Public Organization,192-19-9171,Freit,05-06-2009,02-02-2007,TRUE,M,Not Married,FALSE,FALSE,Bhutan,Indonesia,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8732,Layne,Dainter,25-03-1995,Retail Customer,129-70-5109,Securities,30-05-2020,15-03-2011,FALSE,M,Married,FALSE,TRUE,China,China,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6429,Alfred,Ferreli,23-12-1992,Retail Customer,132-14-4636,Forex,01-07-2015,08-12-2019,TRUE,M,Married,TRUE,TRUE,Oman,Nigeria,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6339,Leah,Hocking,27-06-1996,Retail Customer,577-15-3885,Freit,28-01-2017,24-02-2007,TRUE,M,Not Married,TRUE,FALSE,Russia,Venezuela,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6355,Rozalie,Marini,06-12-2001,Private Organization,184-87-3299,Securities,29-06-2004,01-04-2008,FALSE,M,Married,FALSE,FALSE,Peru,China,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7087,Jaymee,Rigbye,02-12-1976,Public Organization,893-85-0258,Forex,12-08-2020,08-10-2016,TRUE,M,Married,FALSE,TRUE,Peru,New Caledonia,Low,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8911,Andie,Yuryatin,15-08-2006,Public Organization,196-17-7311,Freit,12-11-2005,14-11-2010,FALSE,M,Married,TRUE,FALSE,Poland,South Sudan,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
7484,Jordan,Moxham,08-08-1979,Public Organization,509-84-4203,Securities,14-12-2010,12-02-2007,TRUE,F,Married,TRUE,FALSE,Pakistan,Portugal,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
9799,Latia,Blackborough,05-08-1978,Ship,116-53-6209,P4,22-08-2014,31-07-2011,TRUE,F,Married,TRUE,FALSE,China,Japan,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
6229,Ferdinande,Flasby,11-05-2002,Ship,270-74-7929,P5,23-11-2013,09-11-2019,TRUE,F,Married,TRUE,FALSE,Russia,United States,High,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
8696,Hannah,Dimblebee,17-03-1985,Public Organization,157-97-5099,P6,11-02-2002,19-03-2006,TRUE,F,Not Married,TRUE,FALSE,Sri Lanka,Indonesia,Medium,Not Fraud,,,,,,,,,,,,,,,,,,,,,,,,,,
